job_nm|month_pay|job_loc|co_id|co_nm|co_ownership|co_ee_size|co_link|co_industry|co_add|co_desc
培训教官、安全护卫、,驻地安全官、海上护卫|4500-9000|北京|CC227838482|北京中南恒通安全防范技术研究院有限公司|['民营']|['100-499人']|['http://null']|['教育/培训/院校']|['北京市海淀区大钟寺13号院1号楼3层A303']|[<Element div at 0x1076c8d68>]
项目专员（帕劳）(008276)|8001-10000|北京|CC000110782|汉能控股集团有限公司|['民营']|['1000-9999人']|['http://www.hanergy.com']|['能源/矿产/采掘/冶炼,房地产/建筑/建材/工程,交通/运输,电气/电力/水利']|['北京市朝阳区安立路0-A号（北五环仰山桥北奥林匹克公园北园东门）']|[<Element div at 0x1076c89a8>]
销售|8001-10000|北京|CC436039210|拓飒(上海)实业有限公司|['民营']|['20人以下']|[]|['上海市宝山区陆翔路111弄3号楼709室']|[]|[<Element div at 0x1076c8188>]
销售（会法语）|8001-10000|北京|CC436039210|拓飒(上海)实业有限公司|['民营']|['20人以下']|[]|['上海市宝山区陆翔路111弄3号楼709室']|[]|[<Element div at 0x1076c8c78>]
房产销售渠道|15001-20000|北京|CC120611254|中国天鹅国际旅游公司|['国企']|['100-499人']|['http:// www.china-swan.com.cn']|['专业服务/咨询(财会/法律/人力资源等),中介服务,旅游/度假']|['朝阳区农光南里1号龙辉大厦4层']|[<Element div at 0x1076c8958>]
房产销售助理|4001-6000|北京|CC120611254|中国天鹅国际旅游公司|['国企']|['100-499人']|['http:// www.china-swan.com.cn']|['专业服务/咨询(财会/法律/人力资源等),中介服务,旅游/度假']|['朝阳区农光南里1号龙辉大厦4层']|[<Element div at 0x1076c82c8>]
房产销售|10001-15000|北京|CC120611254|中国天鹅国际旅游公司|['国企']|['100-499人']|['http:// www.china-swan.com.cn']|['专业服务/咨询(财会/法律/人力资源等),中介服务,旅游/度假']|['朝阳区农光南里1号龙辉大厦4层']|[<Element div at 0x1076c8c28>]
♗♗,留学优先考虑+金融分析师/助理（月薪8K-2W）定期旅游|8001-10000|北京|CC395418627|北京万向联合控股集团有限公司|['合资']|['100-499人']|[]|['北京市朝阳区潘家园北京汽车大厦1402室']|[]|[<Element div at 0x1076c8bd8>]
市场/运营(SHYJ0150)|4000-6000|北京|CC235596887|上海盈际数码科技有限公司|['民营']|['100-499人']|['http://www.yingji1688.com']|['电子技术/半导体/集成电路,零售/批发,仪器仪表及工业自动化']|['上海市奉贤区']|[<Element div at 0x1076c8188>]
销售专员（外贸专员）医疗耗材|8000-15000|北京-朝阳区|CC345291387|联医医疗科技(北京)有限公司|['民营']|['20-99人']|['http://lyncmed.com/']|['医疗设备/器械,贸易/进出口']|['北京市朝阳区惠河南街1001号']|[<Element div at 0x1076c8188>]
广告销售经理|8000-15000|北京-海淀区|CC261523087|北京点开科技有限公司|['民营']|['20-99人']|['http://www.alldk.com']|['互联网/电子商务']|['海淀区中关村南大街2号数码大厦']|[<Element div at 0x1076c8188>]
广告投放经理|8000-15000|北京-海淀区|CC261523087|北京点开科技有限公司|['民营']|['20-99人']|['http://www.alldk.com']|['互联网/电子商务']|['海淀区中关村南大街2号数码大厦']|[<Element div at 0x1076c89a8>]
广告,销售经理|8000-15000|北京-海淀区|CC261523087|北京点开科技有限公司|['民营']|['20-99人']|['http://www.alldk.com']|['互联网/电子商务']|['海淀区中关村南大街2号数码大厦']|[<Element div at 0x1076c89a8>]
结算专员/International settlement specialist|8000-15000|北京-海淀区|CC483710523|北京小米通讯技术有限公司|['合资']|['1000-9999人']|[]|['北京海淀区清河中街68号五彩城写字楼7-13层']|[]|[<Element div at 0x1076c89f8>]
经理助理（高新诚聘+半年晋升+,旅游）|4001-6000|北京|CC136158364|北京宏桥百森投资顾问有限公司|['国企']|['10000人以上']|[]|['西城区西直门北大街']|[]|[<Element div at 0x1076c7228>]
市场/运营(SHGH0073)|4000-6000|北京|CC641672927|上海冠豪网络科技有限公司|['股份制企业']|['100-499人']|[]|[]|[]|[<Element div at 0x1076c7228>]
市场销售专员(SHLD0165)|4000-6000|北京|CC503043984|上海里度电子科技有限公司|['民营']|['100-499人']|[]|['上海市嘉定区']|[]|[<Element div at 0x1076c7048>]
销售专员/推广(SHLD0161)|4000-6000|北京|CC503043984|上海里度电子科技有限公司|['民营']|['100-499人']|[]|['上海市嘉定区']|[]|[<Element div at 0x1076c7278>]
市场/运营(SHYZ0102)|4000-6000|北京|CC131489827|上海因子软件有限公司|['民营']|['100-499人']|[]|['上海市普陀区']|[]|[<Element div at 0x1076c7278>]
会计（约翰内斯堡）|10001-15000|北京|CC630677723|北京正德慧通生物科技有限公司|['上市公司']|['100-499人']|['http://www.zdhtbio.com/']|['医疗/护理/美容/保健/卫生服务,互联网/电子商务,快速消费品（食品/饮料/烟酒/日化）,媒体/出版/影视/文化传播']|['北京市朝阳区建国路93号院万达广场8号楼11层']|[<Element div at 0x1076c70e8>]
测试Leader|20001-30000|北京-朝阳区|CC480139136|北京清英咨询有限公司|[]|['保密']|[]|['北京清英咨询有限公司']|[]|[<Element div at 0x1076c8458>]
市场销售专员(CDS0076)|4000-6000|北京|CC458908280|诚点(上海)网络科技有限公司|['股份制企业']|['100-499人']|[]|['上海市普陀区柳园路556号5幢1390室']|[]|[<Element div at 0x1076c7728>]
销售专员/推广(CDS0074)|4000-6000|北京|CC458908280|诚点(上海)网络科技有限公司|['股份制企业']|['100-499人']|[]|['上海市普陀区柳园路556号5幢1390室']|[]|[<Element div at 0x1076ce138>]
商务经理|10001-15000|北京|CC236676882|北京艺游天下信息技术有限公司|['民营']|['20-99人']|[]|['北京市海淀区苏州街创富大厦']|[]|[<Element div at 0x1076ce278>]
仓运营销售经理|10001-15000|北京-朝阳区|CC282305030|天府盛(北京)国际货运代理有限公司|['民营']|['20-99人']|['http://www.tfs906.com']|['物流/仓储,交通/运输,贸易/进出口,互联网/电子商务']|['朝阳区朝外大街乙12号办公楼6层0-712A']|[<Element div at 0x1076ce2c8>]
运营|6001-8000|北京-朝阳区|CC291570588|北京中澜视讯传媒科技有限公司|['股份制企业']|['20-99人']|['http://www.zhonglanmedia.com']|['互联网/电子商务,媒体/出版/影视/文化传播,通信/电信运营、增值服务,广告/会展/公关']|['北京市朝阳区惠河南街四惠大厦3019E-3020E']|[<Element div at 0x1076d7188>]
五险双休高薪诚聘,销售业务|6000-10000|北京-大兴区|CC382961886|北京远大创美科技发展有限公司|['民营']|['20-99人']|['http://www.broadlaser.com/']|['医疗/护理/美容/保健/卫生服务']|['北京市大兴区生物医药基地']|[<Element div at 0x1076d7688>]
版权采购|6000-8000|北京|CC396785714|西安佳韵社数字娱乐发行有限公司北京办事处|['股份制企业']|['20-99人']|['http://www.jiayunshe.com']|['媒体/出版/影视/文化传播,互联网/电子商务,娱乐/体育/休闲,医疗/护理/美容/保健/卫生服务']|['北京市朝阳区八里庄东里1号莱锦创意产业园CN18四层']|[<Element div at 0x1076d7ae8>]
项目安全技术监理|15000-30000|北京|CC341154834|北京克危克险企业管理有限公司|['民营']|['20人以下']|[]|['北京市海淀区后屯南路26号专家国际公馆1-21']|[]|[<Element div at 0x1076d7ae8>]
项目采购经理（,）|15001-20000|北京|CC134718194|北京力天大成装饰工程有限公司|['民营']|['100-499人']|['http://www.bjltdc.com/']|['房地产/建筑/建材/工程']|['北京市朝阳区望京来广营西路诚盈中心6号楼7层']|[<Element div at 0x1076d78b8>]
商务合约经理（,）|15001-20000|北京|CC134718194|北京力天大成装饰工程有限公司|['民营']|['100-499人']|['http://www.bjltdc.com/']|['房地产/建筑/建材/工程']|['北京市朝阳区望京来广营西路诚盈中心6号楼7层']|[<Element div at 0x1076ce048>]
渠道高级经理|15001-20000|北京-朝阳区|CC427407017|欧朋浏览器|['合资']|['100-499人']|['http://www.oupeng.com']|['互联网/电子商务,计算机软件']|['北京市朝阳区光华路9号世贸国际公寓D座商务楼5层']|[<Element div at 0x1076cecc8>]
核算会计-宏远国际|8000-12000|北京|CC687295026|宏远控股集团有限公司|['民营']|['1000-9999人']|['http://www.pekhongyuan.com/']|['跨领域经营']|['顺义区天竺镇府前二街1号宏远天竺物流中心A座209室']|[<Element div at 0x1076d21d8>]
冶金工程焦化项目业务员|6001-8000|北京-东城区|CC178776625|北京中冶钢联工程技术有限责任公司|['民营']|['100-499人']|['http://www.mepc.com.cn/']|['贸易/进出口,房地产/建筑/建材/工程,能源/矿产/采掘/冶炼,大型设备/机电设备/重工业']|['北京市东城区东四西大街46号']|[<Element div at 0x1076d2278>]
冶金工程项目意大利语英语双语翻译|8001-10000|北京|CC178776625|北京中冶钢联工程技术有限责任公司|['民营']|['100-499人']|['http://www.mepc.com.cn/']|['贸易/进出口,房地产/建筑/建材/工程,能源/矿产/采掘/冶炼,大型设备/机电设备/重工业']|['北京市东城区东四西大街46号']|[<Element div at 0x1076d2598>]
冶金工程项目俄语国家市场人员|8001-10000|北京|CC178776625|北京中冶钢联工程技术有限责任公司|['民营']|['100-499人']|['http://www.mepc.com.cn/']|['贸易/进出口,房地产/建筑/建材/工程,能源/矿产/采掘/冶炼,大型设备/机电设备/重工业']|['北京市东城区东四西大街46号']|[<Element div at 0x1076d20e8>]
冶金工程项目部部长|10001-15000|北京-东城区|CC178776625|北京中冶钢联工程技术有限责任公司|['民营']|['100-499人']|['http://www.mepc.com.cn/']|['贸易/进出口,房地产/建筑/建材/工程,能源/矿产/采掘/冶炼,大型设备/机电设备/重工业']|['北京市东城区东四西大街46号']|[<Element div at 0x1076d2318>]
冶金工程炼钢项目经理|8001-10000|北京-东城区|CC178776625|北京中冶钢联工程技术有限责任公司|['民营']|['100-499人']|['http://www.mepc.com.cn/']|['贸易/进出口,房地产/建筑/建材/工程,能源/矿产/采掘/冶炼,大型设备/机电设备/重工业']|['北京市东城区东四西大街46号']|[<Element div at 0x1076d2188>]
冶金工程项目外贸专员|6001-8000|北京-东城区|CC178776625|北京中冶钢联工程技术有限责任公司|['民营']|['100-499人']|['http://www.mepc.com.cn/']|['贸易/进出口,房地产/建筑/建材/工程,能源/矿产/采掘/冶炼,大型设备/机电设备/重工业']|['北京市东城区东四西大街46号']|[<Element div at 0x1076d2098>]
冶金工程轧钢项目经理|10001-15000|北京-东城区|CC178776625|北京中冶钢联工程技术有限责任公司|['民营']|['100-499人']|['http://www.mepc.com.cn/']|['贸易/进出口,房地产/建筑/建材/工程,能源/矿产/采掘/冶炼,大型设备/机电设备/重工业']|['北京市东城区东四西大街46号']|[<Element div at 0x1076d21d8>]
冶金工程炼钢项目开发人员|8001-10000|北京|CC178776625|北京中冶钢联工程技术有限责任公司|['民营']|['100-499人']|['http://www.mepc.com.cn/']|['贸易/进出口,房地产/建筑/建材/工程,能源/矿产/采掘/冶炼,大型设备/机电设备/重工业']|['北京市东城区东四西大街46号']|[<Element div at 0x1076d2278>]
冶金工程焦化项目副总工程师|10000-20000|北京|CC178776625|北京中冶钢联工程技术有限责任公司|['民营']|['100-499人']|['http://www.mepc.com.cn/']|['贸易/进出口,房地产/建筑/建材/工程,能源/矿产/采掘/冶炼,大型设备/机电设备/重工业']|['北京市东城区东四西大街46号']|[<Element div at 0x1076d2598>]
冶金工程项目意大利工厂协调部长|10001-15000|北京|CC178776625|北京中冶钢联工程技术有限责任公司|['民营']|['100-499人']|['http://www.mepc.com.cn/']|['贸易/进出口,房地产/建筑/建材/工程,能源/矿产/采掘/冶炼,大型设备/机电设备/重工业']|['北京市东城区东四西大街46号']|[<Element div at 0x1076d20e8>]
冶金工程项目俄语翻译|6001-8000|北京|CC178776625|北京中冶钢联工程技术有限责任公司|['民营']|['100-499人']|['http://www.mepc.com.cn/']|['贸易/进出口,房地产/建筑/建材/工程,能源/矿产/采掘/冶炼,大型设备/机电设备/重工业']|['北京市东城区东四西大街46号']|[<Element div at 0x1076d2318>]
冶金工程项目英语翻译|6001-8000|北京-东城区|CC178776625|北京中冶钢联工程技术有限责任公司|['民营']|['100-499人']|['http://www.mepc.com.cn/']|['贸易/进出口,房地产/建筑/建材/工程,能源/矿产/采掘/冶炼,大型设备/机电设备/重工业']|['北京市东城区东四西大街46号']|[<Element div at 0x1076d2188>]
游学顾问|8001-10000|北京-朝阳区|CC322662212|金腾(北京)国际投资咨询有限公司|['民营']|['20-99人']|['http://www.jintengvisa.com']|['专业服务/咨询(财会/法律/人力资源等)']|['北京市朝阳区东三环北路丙2号天元港中心B座506']|[<Element div at 0x1076d2318>]
社交媒体运营专员|6001-8000|北京-海淀区|CC256879332|纳恩博(北京)科技有限公司|['民营']|['500-999人']|['http://www.ninebot.cn']|['汽车/摩托车,加工制造（原料加工/模具）,互联网/电子商务']|['北京市海淀区西小口路66号东升科技园北领地A-1号楼101']|[<Element div at 0x1076d21d8>]
技术支持工程师|7000-12000|北京-海淀区|CC340398711|北京小米科技有限责任公司|['民营']|['10000人以上']|['http://www.mi.com']|['计算机软件,互联网/电子商务']|['北京市海淀区毛纺路58号院3号楼小米总参']|[<Element div at 0x1076d24f8>]
PR/Marketing|5000-8000|北京|CC312241683|北京冰狮科技有限公司|['民营']|['20-99人']|['http://www.icesimba.cn']|['互联网/电子商务,网络游戏']|['北京市朝阳区三里屯机电4号院80office三层']|[<Element div at 0x1076d2bd8>]
项目投标（技术标总监）|15001-20000|北京|CC134718194|北京力天大成装饰工程有限公司|['民营']|['100-499人']|['http://www.bjltdc.com/']|['房地产/建筑/建材/工程']|['北京市朝阳区望京来广营西路诚盈中心6号楼7层']|[<Element div at 0x1076d24a8>]
副总裁（偏,）|70001-100000|北京-朝阳区|CC134718194|北京力天大成装饰工程有限公司|['民营']|['100-499人']|['http://www.bjltdc.com/']|['房地产/建筑/建材/工程']|['北京市朝阳区望京来广营西路诚盈中心6号楼7层']|[<Element div at 0x1076d2188>]
